,year,lat1,long1,lat2,long2
13953,2015,11.796639,13.236847000000001,11.948538000000001,14.518023999999999
13964,2015,32.397381,64.47316,32.400023,64.431892
13965,2015,2.358946,97.87216,2.3516369999999998,97.86391400000001
13966,2015,5.397895,95.36271500000001,2.3516369999999998,97.86391400000001
13967,2015,5.397895,95.36271500000001,2.358946,97.87216
13968,2015,20.129129000000002,-4.3389050000000005,20.129129000000002,-4.3389050000000005
13970,2015,11.826297,13.196132999999998,11.826297,13.196132999999998
13973,2015,31.212225,34.117065000000004,31.250196000000003,34.241279999999996
13974,2015,34.023571000000004,44.031361,34.023571000000004,44.031361
13975,2015,0.489734,29.44978,-1.18916,29.204876000000002
13976,2015,-0.791773,29.045993,-1.18916,29.204876000000002
13977,2015,-0.791773,29.045993,0.489734,29.44978
13978,2015,0.489389,29.449427000000004,-1.18916,29.204876000000002
13979,2015,0.489389,29.449427000000004,0.489734,29.44978
13980,2015,0.489389,29.449427000000004,-0.791773,29.045993
13981,2015,0.750434,29.56415,-1.18916,29.204876000000002
13982,2015,0.750434,29.56415,0.489734,29.44978
13983,2015,0.750434,29.56415,-0.791773,29.045993
13984,2015,0.750434,29.56415,0.489389,29.449427000000004
13985,2015,30.588551000000002,31.482634,30.588468,31.482826
13986,2015,34.417122,70.44959300000001,34.417122,70.44959300000001
13987,2015,13.533582999999998,14.317182999999998,13.533676999999999,14.317092
13988,2015,7.054944,124.67687600000001,7.054944,124.67687600000001
13989,2015,33.776309999999995,44.555671999999994,33.74324,44.623825
13991,2015,33.74324,44.623825,33.776309999999995,44.555671999999994
13995,2015,33.775055,44.580349,33.74324,44.623825
13996,2015,33.775055,44.580349,33.776309999999995,44.555671999999994
13999,2015,34.855505,69.657758,34.855299,69.649461
14000,2015,34.883379999999995,69.71741,34.855299,69.649461
14001,2015,34.883379999999995,69.71741,34.855505,69.657758
14002,2015,37.2487,42.4713,37.2487,42.4713
14008,2015,12.49693,12.781725,12.49693,12.781725
14009,2015,11.746996000000001,11.966192,11.744639999999999,11.970257
14011,2015,11.746996000000001,11.966192,11.746996000000001,11.966192
14012,2015,12.825647,44.846416,12.825647,44.846416
14015,2015,35.947552,68.710327,35.947552,68.710327
14016,2015,37.910706,40.225989,37.935377,40.185565999999994
14023,2015,19.927524,80.563288,20.101192,81.06718599999999
14024,2015,37.30012,44.571408,37.30012,44.571408
14027,2015,22.583101,88.421607,22.583071,88.406166
14028,2015,23.706069,87.077411,23.661005,86.936746
14029,2015,23.629057,87.092391,23.661005,86.936746
14030,2015,23.629057,87.092391,23.706069,87.077411
14031,2015,37.346340000000005,65.73546400000001,37.067481,65.99097900000001
14032,2015,36.001646,65.362895,37.067481,65.99097900000001
14033,2015,36.001646,65.362895,37.346340000000005,65.73546400000001
14035,2015,8.876564,7.244026,9.075609,7.405351
14037,2015,8.876564,7.244026,8.876564,7.244026
14039,2015,34.472681,68.667803,34.472681,68.667803
14040,2015,36.225089000000004,69.14371,35.943802000000005,68.709536
14041,2015,30.631790000000002,18.351568,30.631790000000002,18.351568
14042,2015,30.576490999999997,31.504178000000003,30.576538,31.504065999999998
14044,2015,39.140058,42.088242,39.240351000000004,42.0969
14045,2015,38.955475,42.273406,39.240351000000004,42.0969
14046,2015,38.955475,42.273406,39.140058,42.088242
14047,2015,39.092532,42.266387,39.240351000000004,42.0969
14048,2015,39.092532,42.266387,39.140058,42.088242
14049,2015,39.092532,42.266387,38.955475,42.273406
14050,2015,39.105188,42.266014,39.240351000000004,42.0969
14051,2015,39.105188,42.266014,39.140058,42.088242
14052,2015,39.105188,42.266014,38.955475,42.273406
14053,2015,39.105188,42.266014,39.092532,42.266387
14054,2015,38.915229,42.244582,39.240351000000004,42.0969
14055,2015,38.915229,42.244582,39.140058,42.088242
14056,2015,38.915229,42.244582,38.955475,42.273406
14057,2015,38.915229,42.244582,39.092532,42.266387
14058,2015,38.915229,42.244582,39.105188,42.266014
14059,2015,39.02928,42.481012,39.240351000000004,42.0969
14060,2015,39.02928,42.481012,39.140058,42.088242
14061,2015,39.02928,42.481012,38.955475,42.273406
14062,2015,39.02928,42.481012,39.092532,42.266387
14063,2015,39.02928,42.481012,39.105188,42.266014
14064,2015,39.02928,42.481012,38.915229,42.244582
14065,2015,9.936029,78.10333299999999,9.936029,78.10333299999999
14066,2015,10.835186,13.400599,10.891553,13.630358
14067,2015,10.900176,13.382888000000001,10.891553,13.630358
14068,2015,10.900176,13.382888000000001,10.835186,13.400599
14069,2015,27.632996000000002,95.663547,27.49183,95.34546999999999
14070,2015,34.081961,70.666297,34.081961,70.666297
14071,2015,34.038281,70.573577,34.081961,70.666297
14073,2015,34.070499,70.69994399999999,34.081961,70.666297
14075,2015,34.070499,70.69994399999999,34.038281,70.573577
14076,2015,36.998709000000005,69.156859,36.690258,68.796774
14077,2015,36.705776,68.87706,36.690258,68.796774
14078,2015,36.705776,68.87706,36.998709000000005,69.156859
14079,2015,34.834415,43.515133,34.92485,43.491413
14081,2015,34.082161,70.667376,34.082161,70.667376
14096,2015,34.082172,70.667376,34.082161,70.667376
14102,2015,34.082172,70.667057,34.082161,70.667376
14108,2015,34.082172,70.667057,34.082172,70.667376
14116,2015,34.082172,70.667057,34.082172,70.667057
14126,2015,13.287654999999999,24.865129999999997,13.288882999999998,24.864634
14127,2015,35.982760999999996,36.704646999999994,35.990086,36.677223
14128,2015,37.654146999999995,43.138712,37.654146999999995,43.138712
14129,2015,16.800006,43.149996,16.800006,43.149996
14130,2015,5.394959,6.671771000000001,5.342033,6.655772
14131,2015,28.104333,43.015529,28.104333,43.015529
14132,2015,15.325443,44.211895,15.325443,44.211895
14133,2015,-24.193926,-56.558551,-24.193926,-56.558551
14134,2015,-1.332759,31.806125,-1.332759,31.806125
14137,2015,10.869717,13.539913,10.892436,13.627660999999998
14138,2015,10.89171,13.626244,10.892436,13.627660999999998
14139,2015,10.89171,13.626244,10.869717,13.539913
14140,2015,35.79813,43.294178,35.79813,43.294178
14150,2015,4.73538,45.2024,4.73538,45.2024
14151,2015,6.828819,101.38926,6.828819,101.38926
14153,2015,36.847954,40.070617999999996,36.847954,40.070617999999996
14155,2015,1.440609,29.843922999999997,1.4391479999999999,29.843911
14156,2015,1.378765,24.389221,1.4391479999999999,29.843911
14157,2015,1.378765,24.389221,1.440609,29.843922999999997
14158,2015,1.440046,29.844098,1.4391479999999999,29.843911
14159,2015,1.440046,29.844098,1.440609,29.843922999999997
14160,2015,1.440046,29.844098,1.378765,24.389221
14167,2015,33.317496000000006,68.450117,33.480459,68.675024
14171,2015,34.217285,71.56104300000001,34.284806,71.56970799999999
14172,2015,34.002579,71.38247700000001,34.002579,71.38247700000001
14174,2015,2.666984,44.693764,2.666984,44.693764
14175,2015,32.362353000000006,62.129948999999996,32.362353000000006,62.129948999999996
14176,2015,6.2948260000000005,101.71990500000001,6.295698000000001,101.723701
14177,2015,6.295698000000001,101.723701,6.295698000000001,101.723701
14178,2015,6.295698000000001,101.723701,6.2948260000000005,101.71990500000001
14182,2015,6.254823,101.732106,6.295698000000001,101.723701
14183,2015,6.254823,101.732106,6.2948260000000005,101.71990500000001
14187,2015,38.500718,43.375724,38.500718,43.375591
14188,2015,31.250196000000003,34.241279999999996,31.212225,34.117065000000004
14189,2015,31.126646,33.800865,31.212225,34.117065000000004
14190,2015,31.126646,33.800865,31.250196000000003,34.241279999999996
14195,2015,38.252338,40.781574,38.252338,40.781574
14198,2015,39.062635,40.769609,39.062635,40.769609
14199,2015,9.542233999999999,8.899672,9.542233999999999,8.899672
14214,2015,9.539536,8.899852000000001,9.542233999999999,8.899672
14220,2015,36.503593,40.740627,36.503593,40.740627
14221,2015,34.271034,45.163567,34.271034,45.163567
14222,2015,11.162543,14.013976000000001,11.162543,14.013976000000001
14223,2015,13.386128,-3.826936,13.386128,-3.826936
14224,2015,2.71581,44.511845,2.71581,44.511845
14235,2015,54.851074,-6.371866000000001,54.851164000000004,-6.371851
14236,2015,34.941138,69.26250300000001,34.941217,69.262761
14237,2015,34.941125,69.26230100000001,34.941217,69.262761
14238,2015,34.941125,69.26230100000001,34.941138,69.26250300000001
14242,2015,34.154213,41.572376,34.154213,41.572376
14286,2015,37.669853,70.55841099999999,37.669853,70.55841099999999
14288,2015,32.88216,66.127197,32.88216,66.127197
14294,2015,0.651881,29.497663,0.49594399999999994,29.459606
14295,2015,15.515554000000002,32.589069,15.515554000000002,32.589069
14296,2015,34.959903999999995,70.756495,34.9569,70.750651
14297,2015,33.521174,64.41662099999999,33.521174,64.41662099999999
14312,2015,33.521157,64.416724,33.521174,64.41662099999999
14318,2015,33.435344,43.961565,33.435192,43.964048
14319,2015,,,38.562525,69.016689
14320,2015,32.709763,36.567642,32.709763,36.567642
14322,2015,31.212225,34.117065000000004,31.212225,34.117065000000004
14323,2015,26.542321,86.7571,26.542321,86.7571
14324,2015,30.168164,16.490654,30.171564,16.481116
14325,2015,37.546184000000004,41.720381,37.546026,41.720324
14326,2015,11.184199000000001,13.914285000000001,11.184199000000001,13.914285000000001
14327,2015,30.780207,17.837408,30.780207,17.837408
14331,2015,11.156907,12.756605,11.15664,12.75633
14332,2015,34.160587,42.37254,34.160587,42.37254
14335,2015,1.789637,44.529976,1.808302,44.695141
14336,2015,1.808302,44.695141,1.808302,44.695141
14337,2015,1.808302,44.695141,1.789637,44.529976
14338,2015,8.632983,126.09432199999999,8.633830999999999,126.094476
14339,2015,24.342235000000002,93.696489,24.342235000000002,93.696489
14385,2015,13.586484,44.024105,13.489751,43.860316999999995
14388,2015,33.036021999999996,40.288158,33.036021999999996,40.288158
14389,2015,34.925074,43.809003999999995,34.925074,43.809003999999995
14392,2015,33.301018,68.40501400000001,33.326099,68.41664899999999
14393,2015,33.213947999999995,68.386179,33.326099,68.41664899999999
14394,2015,33.213947999999995,68.386179,33.301018,68.40501400000001
14395,2015,48.61874,37.89743,48.61874,37.89743
14401,2015,47.541171999999996,37.780678,47.541171999999996,37.780678
14402,2015,47.313381,37.805458,47.313381,37.805458
14409,2015,34.558525,38.293671,34.558525,38.293671
14412,2015,11.744639999999999,11.970257,11.744639999999999,11.970257
14413,2015,34.875656,71.152008,34.875656,71.152008
14416,2015,34.891363,71.179614,34.875656,71.152008
14435,2015,32.559762,41.919647,32.559762,41.919647
14438,2015,35.359559000000004,43.667201,35.465576,44.380392
14439,2015,2.1300169999999996,45.037506,1.639161,44.526451
14440,2015,2.135089,45.056831,1.639161,44.526451
14441,2015,2.135089,45.056831,2.1300169999999996,45.037506
14442,2015,39.547074,44.068778,39.547074,44.068778
14443,2015,6.836641999999999,125.414305,6.815428999999999,125.3769
14444,2015,6.873950999999999,125.44951599999999,6.815428999999999,125.3769
14445,2015,6.873950999999999,125.44951599999999,6.836641999999999,125.414305
14446,2015,6.933292,125.47353899999999,6.815428999999999,125.3769
14447,2015,6.933292,125.47353899999999,6.836641999999999,125.414305
14448,2015,6.933292,125.47353899999999,6.873950999999999,125.44951599999999
14449,2015,33.416667,43.3,33.416667,43.3
14450,2015,6.038708,101.983711,6.038708,101.983711
14486,2015,6.250466,102.000663,6.038708,101.983711
14495,2015,6.023932,101.91104399999999,6.038708,101.983711
14504,2015,6.023932,101.91104399999999,6.250466,102.000663
14515,2015,6.023932,101.91104399999999,6.023932,101.91104399999999
14541,2015,6.023929,101.91107199999999,6.038708,101.983711
14550,2015,6.023929,101.91107199999999,6.250466,102.000663
14551,2015,6.023929,101.91107199999999,6.023932,101.91104399999999
14556,2015,34.929167,43.493056,34.929167,43.493056
14557,2015,35.271023,43.458084,35.277772999999996,43.594326
14558,2015,35.324825,43.766921999999994,35.277772999999996,43.594326
14559,2015,35.324825,43.766921999999994,35.271023,43.458084
14560,2015,40.663175,42.380213,40.663175,42.380213
14561,2015,33.420947999999996,43.295662,33.468018,43.327589
14564,2015,39.174,41.45619,39.173794,41.454878
14565,2015,32.760422,22.635265,32.760422,22.635265
14566,2015,8.113273,125.607828,8.113273,125.607828
14569,2015,11.503029,14.660353,11.503029,14.660353
14570,2015,19.186766,81.92359300000001,18.875916,80.709835
14571,2015,18.860831,80.72144200000001,18.875916,80.709835
14572,2015,18.860831,80.72144200000001,19.186766,81.92359300000001
14573,2015,17.696584,83.24478,17.696584,83.24478
14579,2015,36.472221999999995,70.33166700000001,36.472221999999995,70.33166700000001
14658,2015,39.539783,43.672074,39.54037,43.673608
14659,2015,36.483182,37.197753999999996,36.50378,37.248267999999996
14660,2015,36.483696,37.246753999999996,36.50378,37.248267999999996
14661,2015,36.483696,37.246753999999996,36.483182,37.197753999999996
14665,2015,32.345101,64.772181,32.345101,64.772181
14666,2015,33.924721999999996,68.65722199999999,33.924721999999996,68.65722199999999
14667,2015,35.599113,36.92757,35.982760999999996,36.704646999999994
14668,2015,35.982760999999996,36.704646999999994,35.982760999999996,36.704646999999994
14669,2015,35.982760999999996,36.704646999999994,35.599113,36.92757
14670,2015,38.453188,40.652057,38.453188,40.652057
14671,2015,41.106178,28.689863,41.106178,28.689863
14672,2015,33.693409,44.796085,33.770897,44.624748
14674,2015,35.826879999999996,36.695721999999996,35.982760999999996,36.704646999999994
14675,2015,33.515244,36.292084,33.561504,36.368763
14686,2015,36.728590999999994,68.868066,36.728590999999994,68.868066
14731,2015,37.27986,42.46589,37.25525,42.474367
14732,2015,14.527126,-4.094176,14.527126,-4.094176
14733,2015,23.584152,84.05354799999999,23.584152,84.05354799999999
14734,2015,34.227745,37.244217,34.227745,37.244217
14737,2015,22.370878,86.502575,24.481054,87.759227
14738,2015,35.804295,69.287754,35.804295,69.287754
14748,2015,11.118867,11.515661999999999,11.640027,11.335048
14749,2015,10.596489,14.315128,11.30002,14.383354
14750,2015,37.373921,44.086180999999996,37.373357,44.086287
14751,2015,13.586484,44.024105,13.387688,44.194593
14752,2015,35.761548,68.917218,35.761548,68.917218
14753,2015,11.650335,13.418320999999999,11.650335,13.418320999999999
14754,2015,11.650394,13.41841,11.650335,13.418320999999999
14756,2015,11.655408,13.412932000000001,11.650335,13.418320999999999
14758,2015,11.655408,13.412932000000001,11.650394,13.41841
14759,2015,32.294582,-106.75445900000001,32.319945000000004,-106.790007
14760,2015,10.872993,13.539337,10.890754,13.628004999999998
14764,2015,35.761476,68.9166,35.761548,68.917218
14767,2015,35.760462,68.918177,35.761548,68.917218
14770,2015,35.760462,68.918177,35.761476,68.9166
14771,2015,35.631667,65.27972199999999,35.710833,64.100278
14772,2015,32.059554999999996,35.367733,32.059554999999996,35.367733
14773,2015,49.864705,24.016476,49.830358000000004,24.031759
14774,2015,49.84803,24.024141,49.830358000000004,24.031759
14775,2015,49.84803,24.024141,49.864705,24.016476
14776,2015,12.237964,14.639470999999999,12.237964,14.639470999999999
14777,2015,13.239730999999999,13.876854999999999,13.241354999999999,13.788317000000001
14778,2015,13.210148,13.906085000000001,13.241354999999999,13.788317000000001
14779,2015,13.210148,13.906085000000001,13.239730999999999,13.876854999999999
14780,2015,10.907588,12.088498,10.907588,12.088498
14783,2015,10.657376,12.906142,10.657376,12.906142
14784,2015,10.751111,13.2,10.657376,12.906142
14787,2015,32.126683,75.46345600000001,32.127021,75.46353
14789,2015,32.126683,75.46345600000001,32.126683,75.46345600000001
14808,2015,30.200819,66.994354,30.200819,66.994354
14809,2015,11.002222,13.831944,11.0,13.833332999999998
14810,2015,34.881347999999996,44.62513,34.881347999999996,44.62513
14811,2015,36.695915,38.946732,36.695915,38.946732
14812,2015,13.433333,14.383332999999999,13.443889000000002,14.594722
14813,2015,13.488056,13.856667000000002,13.443889000000002,14.594722
14814,2015,13.488056,13.856667000000002,13.433333,14.383332999999999
14815,2015,10.744444,13.3325,10.890928,13.627589000000002
14816,2015,10.890928,13.627589000000002,10.890928,13.627589000000002
14817,2015,10.890928,13.627589000000002,10.744444,13.3325
14818,2015,6.982138000000001,124.36828200000001,6.982138000000001,124.36828200000001
14819,2015,34.08374,74.789902,34.08374,74.789902
14825,2015,32.270119,65.049683,32.270119,65.049683
14826,2015,32.348492,64.772251,32.270119,65.049683
14828,2015,10.286653,11.163861,10.286653,11.163861
14834,2015,10.592528999999999,14.321009,10.592528999999999,14.321009
14835,2015,35.990086,36.677223,35.982760999999996,36.704646999999994
14838,2015,13.170204,123.52763300000001,13.177482999999999,123.528007
14839,2015,12.750256,124.136099,13.177482999999999,123.528007
14840,2015,12.750256,124.136099,13.170204,123.52763300000001
14841,2015,12.950056,123.880422,13.177482999999999,123.528007
14842,2015,12.950056,123.880422,13.170204,123.52763300000001
14843,2015,12.950056,123.880422,12.750256,124.136099
14844,2015,12.919578999999999,124.123607,13.177482999999999,123.528007
14845,2015,12.919578999999999,124.123607,13.170204,123.52763300000001
14846,2015,12.919578999999999,124.123607,12.750256,124.136099
14847,2015,12.919578999999999,124.123607,12.950056,123.880422
14848,2015,12.750697,123.92658200000001,13.177482999999999,123.528007
14849,2015,12.750697,123.92658200000001,13.170204,123.52763300000001
14850,2015,12.750697,123.92658200000001,12.750256,124.136099
14851,2015,12.750697,123.92658200000001,12.950056,123.880422
14852,2015,12.750697,123.92658200000001,12.919578999999999,124.123607
14853,2015,12.872289,124.009018,13.177482999999999,123.528007
14854,2015,12.872289,124.009018,13.170204,123.52763300000001
14855,2015,12.872289,124.009018,12.750256,124.136099
14856,2015,12.872289,124.009018,12.950056,123.880422
14857,2015,12.872289,124.009018,12.919578999999999,124.123607
14858,2015,12.872289,124.009018,12.750697,123.92658200000001
14859,2015,12.785296,123.861547,13.177482999999999,123.528007
14860,2015,12.785296,123.861547,13.170204,123.52763300000001
14861,2015,12.785296,123.861547,12.750256,124.136099
14862,2015,12.785296,123.861547,12.950056,123.880422
14863,2015,12.785296,123.861547,12.919578999999999,124.123607
14864,2015,12.785296,123.861547,12.750697,123.92658200000001
14865,2015,12.785296,123.861547,12.872289,124.009018
14866,2015,12.666227000000001,123.876248,13.177482999999999,123.528007
14867,2015,12.666227000000001,123.876248,13.170204,123.52763300000001
14868,2015,12.666227000000001,123.876248,12.750256,124.136099
14869,2015,12.666227000000001,123.876248,12.950056,123.880422
14870,2015,12.666227000000001,123.876248,12.919578999999999,124.123607
14871,2015,12.666227000000001,123.876248,12.750697,123.92658200000001
14872,2015,12.666227000000001,123.876248,12.872289,124.009018
14873,2015,12.666227000000001,123.876248,12.785296,123.861547
14874,2015,12.920182,124.122775,13.177482999999999,123.528007
14875,2015,12.920182,124.122775,13.170204,123.52763300000001
14876,2015,12.920182,124.122775,12.750256,124.136099
14877,2015,12.920182,124.122775,12.950056,123.880422
14878,2015,12.920182,124.122775,12.919578999999999,124.123607
14879,2015,12.920182,124.122775,12.750697,123.92658200000001
14880,2015,12.920182,124.122775,12.872289,124.009018
14881,2015,12.920182,124.122775,12.785296,123.861547
14882,2015,12.920182,124.122775,12.666227000000001,123.876248
14883,2015,14.275742000000001,122.64358500000002,13.177482999999999,123.528007
14884,2015,14.275742000000001,122.64358500000002,13.170204,123.52763300000001
14885,2015,14.275742000000001,122.64358500000002,12.750256,124.136099
14886,2015,14.275742000000001,122.64358500000002,12.950056,123.880422
14887,2015,14.275742000000001,122.64358500000002,12.919578999999999,124.123607
14888,2015,14.275742000000001,122.64358500000002,12.750697,123.92658200000001
14889,2015,14.275742000000001,122.64358500000002,12.872289,124.009018
14890,2015,14.275742000000001,122.64358500000002,12.785296,123.861547
14891,2015,14.275742000000001,122.64358500000002,12.666227000000001,123.876248
14892,2015,14.275742000000001,122.64358500000002,12.920182,124.122775
14893,2015,13.077043,123.701472,13.177482999999999,123.528007
14894,2015,13.077043,123.701472,13.170204,123.52763300000001
14895,2015,13.077043,123.701472,12.750256,124.136099
14896,2015,13.077043,123.701472,12.950056,123.880422
14897,2015,13.077043,123.701472,12.919578999999999,124.123607
14898,2015,13.077043,123.701472,12.750697,123.92658200000001
14899,2015,13.077043,123.701472,12.872289,124.009018
14900,2015,13.077043,123.701472,12.785296,123.861547
14901,2015,13.077043,123.701472,12.666227000000001,123.876248
14902,2015,13.077043,123.701472,12.920182,124.122775
14903,2015,13.077043,123.701472,14.275742000000001,122.64358500000002
14904,2015,31.502407,34.459742999999996,31.502407,34.459742999999996
14926,2015,31.834328000000003,70.90905,31.834328000000003,70.90905
14927,2015,-3.684015,138.479002,-3.684015,138.479002
14932,2015,35.031789,-85.184718,35.095083,-85.253424
14934,2015,24.633333,46.716667,24.633333,46.716667
14935,2015,12.515989999999999,123.666215,12.515989999999999,123.666215
14936,2015,19.575505,84.640013,19.575505,84.640013
14937,2015,13.62698,25.349581,13.997791000000001,25.603476
14938,2015,13.624196,25.344978,13.997791000000001,25.603476
14939,2015,13.624196,25.344978,13.62698,25.349581
14942,2015,13.624196,25.344978,13.624196,25.344978
14944,2015,43.475773,5.1673089999999995,43.475773,5.1673089999999995
14945,2015,11.785445,12.415736,11.763937,12.263129
14946,2015,0.485721,29.461035,0.485721,29.461035
14949,2015,34.161541,74.553093,34.161541,74.553093
14953,2015,12.379026,14.224362,12.379026,14.224362
14954,2015,55.011562,-7.3120449999999995,55.011562,-7.3120449999999995
15021,2015,35.445215000000005,44.282097,35.445215000000005,44.282097
15024,2015,-1.01083,28.703459999999996,-0.89923,28.938308000000003
15025,2015,-1.011485,28.702489,-0.89923,28.938308000000003
15026,2015,-1.011485,28.702489,-1.01083,28.703459999999996
15027,2015,34.724027,36.716151,34.673553000000005,37.816219
15028,2015,12.673024,13.615046,12.673024,13.615046
15034,2015,11.763937,12.263129,11.763937,12.263129
15035,2015,24.014978,84.025986,24.013591,86.070989
15037,2015,24.014978,84.025986,24.014978,84.025986
15039,2015,6.022161,101.953637,6.013915,101.950233
15040,2015,6.013915,101.950233,6.013915,101.950233
15041,2015,6.013915,101.950233,6.022161,101.953637
15054,2015,33.367222,68.431944,33.622478,68.421639
15055,2015,32.76162,67.722565,33.622478,68.421639
15056,2015,32.76162,67.722565,33.367222,68.431944
15057,2015,32.669377000000004,62.16025,32.677851000000004,61.981391
15058,2015,35.687365,64.293428,35.687365,64.293428
15060,2015,34.922668,43.456278999999995,34.929167,43.493056
15062,2015,31.126646,33.800865,31.156389,34.164167
15065,2015,12.867085000000001,44.981911,12.867085000000001,44.981911
15068,2015,34.910931,71.127398,34.910931,71.127398
15074,2015,35.465576,44.380392,35.358934999999995,44.145917
15075,2015,35.326885,44.244495,35.358934999999995,44.145917
15076,2015,35.326885,44.244495,35.465576,44.380392
15077,2015,10.737778,13.130556,10.737778,13.130556
15078,2015,9.933333,8.883333,9.933333,8.883333
15079,2015,34.92485,43.491413,34.92485,43.491413
15081,2015,11.901684,13.291896,11.526846,13.69271
15088,2015,13.522704000000001,24.850996,13.467778,24.764722
15089,2015,13.422778,24.690278,13.467778,24.764722
15090,2015,13.422778,24.690278,13.522704000000001,24.850996
15091,2015,13.318056,24.901111,13.467778,24.764722
15092,2015,13.318056,24.901111,13.522704000000001,24.850996
15093,2015,13.318056,24.901111,13.422778,24.690278
15094,2015,13.432737,24.710138,13.467778,24.764722
15095,2015,13.432737,24.710138,13.522704000000001,24.850996
15096,2015,13.432737,24.710138,13.422778,24.690278
15097,2015,13.432737,24.710138,13.318056,24.901111
15113,2015,36.362663,37.012653,36.201721,37.14352
15119,2015,4.667128,-74.10605600000001,4.667128,-74.10605600000001
15120,2015,11.653889,13.421389000000001,11.653889,13.421389000000001
15136,2015,34.479385,68.664539,34.472681,68.667803
15148,2015,34.479385,68.664539,34.479385,68.664539
15187,2015,6.794367,-71.771549,6.956107,-71.87259499999999
15189,2015,6.794367,-71.771549,6.794367,-71.771549
15190,2015,31.212225,34.117065000000004,31.126646,33.800865
15196,2015,31.211645,34.110425,31.126646,33.800865
15197,2015,31.211645,34.110425,31.212225,34.117065000000004
15204,2015,31.211645,34.110425,31.211645,34.110425
15205,2015,31.082872,34.146267,31.126646,33.800865
15206,2015,31.082872,34.146267,31.212225,34.117065000000004
15209,2015,31.082872,34.146267,31.211645,34.110425
15211,2015,12.636044,13.686919,12.636044,13.686919
15213,2015,30.465993,31.184831,30.465993,31.184831
15216,2015,29.07605,31.094773999999997,29.07605,31.094773999999997
15224,2015,33.633896,42.832081,33.633896,42.832081
15227,2015,34.01548,42.410526000000004,33.633896,42.832081
15230,2015,26.310212,63.157299,26.310212,63.157299
15231,2015,49.990203,36.231111,49.989967,36.23211
15232,2015,0.781258,29.600651,0.750434,29.56415
15233,2015,0.49594399999999994,29.459606,0.750434,29.56415
15234,2015,0.49594399999999994,29.459606,0.781258,29.600651
15235,2015,35.247395000000004,37.505928000000004,35.247395000000004,37.505928000000004
15238,2015,12.760069,44.890266,12.825647,44.846416
15239,2015,37.068304,69.42273,37.069006,69.424042
15240,2015,37.067603000000005,69.42229300000001,37.069006,69.424042
15241,2015,37.067603000000005,69.42229300000001,37.068304,69.42273
15242,2015,10.636974,30.380187,10.636974,30.380187
15243,2015,36.886497,38.350204,36.698502000000005,38.277901
15244,2015,32.622334,36.103756,32.575399,36.048904
15246,2015,35.064873,43.551613,35.064873,43.551613
15252,2015,33.695694,45.067169,33.8625,45.287222
15253,2015,50.431233,30.652446,50.506671999999995,30.497934000000004
15256,2015,-2.581607,30.116865,-2.832659,30.346433
15257,2015,-2.7276380000000002,30.013268,-2.832659,30.346433
15258,2015,-2.7276380000000002,30.013268,-2.581607,30.116865
15259,2015,12.825647,44.846416,12.867085000000001,44.981911
15260,2015,29.311707000000002,30.838812,29.311707000000002,30.838812
15262,2015,36.252373,37.082671999999995,36.201721,37.14352
15269,2015,9.465555,8.384886,10.664114999999999,6.540449
15270,2015,34.532973,71.27425,34.532973,71.27425
15271,2015,34.885911,71.184559,34.885911,71.184559
15272,2015,34.856902000000005,71.429936,34.856902000000005,71.429936
15273,2015,33.163158,35.926884,33.120684999999995,35.825365000000005
15274,2015,33.171089,35.870358,33.120684999999995,35.825365000000005
15275,2015,33.171089,35.870358,33.163158,35.926884
15276,2015,33.179825,35.894279,33.120684999999995,35.825365000000005
15277,2015,33.179825,35.894279,33.163158,35.926884
15278,2015,33.179825,35.894279,33.171089,35.870358
15279,2015,33.117740999999995,35.834972,33.120684999999995,35.825365000000005
15280,2015,33.117740999999995,35.834972,33.163158,35.926884
15281,2015,33.117740999999995,35.834972,33.171089,35.870358
15282,2015,33.117740999999995,35.834972,33.179825,35.894279
15283,2015,33.236444,35.847348,33.120684999999995,35.825365000000005
15284,2015,33.236444,35.847348,33.163158,35.926884
15285,2015,33.236444,35.847348,33.171089,35.870358
15286,2015,33.236444,35.847348,33.179825,35.894279
15287,2015,33.236444,35.847348,33.117740999999995,35.834972
15288,2015,33.178653999999995,35.944002000000005,33.120684999999995,35.825365000000005
15289,2015,33.178653999999995,35.944002000000005,33.163158,35.926884
15290,2015,33.178653999999995,35.944002000000005,33.171089,35.870358
15291,2015,33.178653999999995,35.944002000000005,33.179825,35.894279
15292,2015,33.178653999999995,35.944002000000005,33.117740999999995,35.834972
15293,2015,33.178653999999995,35.944002000000005,33.236444,35.847348
15304,2015,13.507695000000002,12.92882,13.492745999999999,12.907079
15305,2015,33.163559,43.863106,33.349159,43.784199
15307,2015,33.163559,43.863106,33.163559,43.863106
15327,2015,32.0711,64.852587,32.069319,64.853964
15328,2015,32.071545,64.854876,32.069319,64.853964
15329,2015,32.071545,64.854876,32.0711,64.852587
15330,2015,8.437521,-73.28694300000001,8.5979,-72.81923
15331,2015,30.076843,31.158298,30.076843,31.158298
15337,2015,32.518566,62.113678,32.509315,62.151554000000004
15338,2015,32.511906,62.13330500000001,32.509315,62.151554000000004
15339,2015,32.511906,62.13330500000001,32.518566,62.113678
15340,2015,32.443855,62.147739,32.509315,62.151554000000004
15341,2015,32.443855,62.147739,32.518566,62.113678
15342,2015,32.443855,62.147739,32.511906,62.13330500000001
15379,2015,34.925074,43.809003999999995,34.582001,43.724945
